      105	2023-11-01 07:43:57	1	0	1	0
      149	2023-11-01 07:48:01	1	0	1	0
      140	2023-11-01 07:49:47	1	0	1	0
      143	2023-11-01 07:52:45	1	0	1	0
      115	2023-11-01 07:56:18	1	0	1	0
      124	2023-11-01 07:59:02	1	0	1	0
      133	2023-11-01 07:59:07	1	0	1	0
      128	2023-11-01 07:59:12	1	0	1	0
      106	2023-11-01 07:59:21	1	0	1	0
      107	2023-11-01 07:59:25	1	0	1	0
      126	2023-11-01 07:59:34	1	0	1	0
      113	2023-11-01 07:59:46	1	0	1	0
      101	2023-11-01 07:59:52	1	0	1	0
      108	2023-11-01 08:00:01	1	0	1	0
      119	2023-11-01 08:02:34	1	0	1	0
      116	2023-11-01 08:02:37	1	0	1	0
      146	2023-11-01 08:02:49	1	0	1	0
      117	2023-11-01 08:02:53	1	0	1	0
      109	2023-11-01 08:05:22	1	0	1	0
      137	2023-11-01 08:05:33	1	0	1	0
      144	2023-11-01 08:08:15	1	0	1	0
      125	2023-11-01 08:12:32	1	0	1	0
      130	2023-11-01 08:12:39	1	0	1	0
      104	2023-11-01 08:13:25	1	0	1	0
      174	2023-11-01 08:28:12	1	3	1	0
      112	2023-11-01 08:28:16	1	3	1	0
      136	2023-11-01 08:29:16	1	3	1	0
      102	2023-11-01 08:30:03	1	3	1	0
      151	2023-11-01 08:31:01	1	3	1	0
      153	2023-11-01 08:35:29	1	3	1	0
      148	2023-11-01 08:35:41	1	3	1	0
      154	2023-11-01 08:35:49	1	3	1	0
      141	2023-11-01 08:36:50	1	3	1	0
      135	2023-11-01 08:40:03	1	3	1	0
      127	2023-11-01 08:43:22	1	3	1	0
      147	2023-11-01 08:43:26	1	3	1	0
      121	2023-11-01 08:54:00	1	3	1	0
      123	2023-11-01 08:55:04	1	3	1	0
      134	2023-11-01 08:55:27	1	3	1	0
      131	2023-11-01 08:55:56	1	3	1	0
      150	2023-11-01 09:00:46	1	3	1	0
      145	2023-11-01 09:00:51	1	3	1	0
      114	2023-11-01 09:09:22	1	3	1	0
      152	2023-11-01 09:30:13	1	3	1	0
      118	2023-11-01 10:27:10	1	3	1	0
      139	2023-11-01 11:00:44	1	3	1	0
      124	2023-11-01 12:59:32	1	3	1	0
      137	2023-11-01 13:23:30	1	3	1	0
      134	2023-11-01 13:23:36	1	3	1	0
      152	2023-11-01 13:55:42	1	3	1	0
      135	2023-11-01 14:14:28	1	3	1	0
      154	2023-11-01 14:14:54	1	3	1	0
      150	2023-11-01 14:20:16	1	3	1	0
      151	2023-11-01 14:20:31	1	3	1	0
      150	2023-11-01 14:35:40	1	3	1	0
      151	2023-11-01 14:41:14	1	3	1	0
      145	2023-11-01 15:23:56	1	3	1	0
      148	2023-11-01 15:42:56	1	3	1	0
      153	2023-11-01 15:43:15	1	3	1	0
      108	2023-11-01 15:51:42	1	3	1	0
      118	2023-11-01 15:52:38	1	3	1	0
      102	2023-11-01 15:52:44	1	3	1	0
      101	2023-11-01 15:52:52	1	3	1	0
      143	2023-11-01 15:53:51	1	3	1	0
      144	2023-11-01 15:53:59	1	3	1	0
      128	2023-11-01 15:56:33	1	3	1	0
      113	2023-11-01 15:56:45	1	3	1	0
      133	2023-11-01 15:57:01	1	3	1	0
      126	2023-11-01 15:57:11	1	3	1	0
      125	2023-11-01 15:58:04	1	3	1	0
      131	2023-11-01 15:59:29	1	3	1	0
      106	2023-11-01 15:59:35	1	3	1	0
      114	2023-11-01 16:00:02	1	3	1	0
      104	2023-11-01 16:00:14	1	3	1	0
      107	2023-11-01 16:00:22	1	3	1	0
      116	2023-11-01 16:00:34	1	3	1	0
      105	2023-11-01 16:00:41	1	3	1	0
      123	2023-11-01 16:00:45	1	3	1	0
      123	2023-11-01 16:00:48	1	3	1	0
      130	2023-11-01 16:00:56	1	3	1	0
      174	2023-11-01 16:02:02	1	1	1	0
      112	2023-11-01 16:02:05	1	1	1	0
      115	2023-11-01 16:02:08	1	1	1	0
      136	2023-11-01 16:02:12	1	1	1	0
      121	2023-11-01 16:03:25	1	1	1	0
      139	2023-11-01 16:24:03	1	1	1	0
      149	2023-11-01 16:36:53	1	1	1	0
      127	2023-11-01 16:42:23	1	1	1	0
      147	2023-11-01 16:42:28	1	1	1	0
      117	2023-11-01 16:49:43	1	1	1	0
      119	2023-11-01 16:50:01	1	1	1	0
      146	2023-11-01 16:51:02	1	1	1	0
      140	2023-11-01 17:19:38	1	1	1	0
      140	2023-11-02 07:38:08	1	0	1	0
      105	2023-11-02 07:38:53	1	0	1	0
      143	2023-11-02 07:50:38	1	0	1	0
      149	2023-11-02 07:52:31	1	0	1	0
      115	2023-11-02 07:55:12	1	0	1	0
      114	2023-11-02 07:58:59	1	0	1	0
      107	2023-11-02 07:59:04	1	0	1	0
      126	2023-11-02 07:59:11	1	0	1	0
      133	2023-11-02 07:59:20	1	0	1	0
      128	2023-11-02 07:59:30	1	0	1	0
      109	2023-11-02 07:59:46	1	0	1	0
      113	2023-11-02 07:59:54	1	0	1	0
      106	2023-11-02 08:00:00	1	0	1	0
      137	2023-11-02 08:00:07	1	0	1	0
      119	2023-11-02 08:01:04	1	0	1	0
      117	2023-11-02 08:01:09	1	0	1	0
      146	2023-11-02 08:02:06	1	0	1	0
      116	2023-11-02 08:03:27	1	0	1	0
      110	2023-11-02 08:08:11	1	0	15	0
      110	2023-11-02 08:08:13	1	0	15	0
      108	2023-11-02 08:09:40	1	0	1	0
      101	2023-11-02 08:09:45	1	0	1	0
      131	2023-11-02 08:11:11	1	0	1	0
      104	2023-11-02 08:12:13	1	0	1	0
      121	2023-11-02 08:12:22	1	0	1	0
      130	2023-11-02 08:16:01	1	0	1	0
      144	2023-11-02 08:17:19	1	0	1	0
      125	2023-11-02 08:22:49	1	0	1	0
      132	2023-11-02 08:23:12	1	0	1	0
      151	2023-11-02 08:30:59	1	0	1	0
      174	2023-11-02 08:34:00	1	0	1	0
      112	2023-11-02 08:34:07	1	0	1	0
      122	2023-11-02 08:34:10	1	0	1	0
      153	2023-11-02 08:34:19	1	0	1	0
      148	2023-11-02 08:34:25	1	0	1	0
      154	2023-11-02 08:35:10	1	0	1	0
      136	2023-11-02 08:36:15	1	0	1	0
      141	2023-11-02 08:39:18	1	0	15	0
      141	2023-11-02 08:39:20	1	0	15	0
      134	2023-11-02 08:49:24	1	0	1	0
      135	2023-11-02 08:49:35	1	0	1	0
      123	2023-11-02 08:52:42	1	0	1	0
      127	2023-11-02 08:53:56	1	0	1	0
      147	2023-11-02 08:54:31	1	0	1	0
      118	2023-11-02 08:55:48	1	0	1	0
      102	2023-11-02 08:56:03	1	0	1	0
      142	2023-11-02 09:06:35	1	0	1	0
      150	2023-11-02 09:06:51	1	0	1	0
      152	2023-11-02 09:06:57	1	0	1	0
      145	2023-11-02 09:18:00	1	0	1	0
      145	2023-11-02 09:18:02	1	0	1	0
      115	2023-11-02 11:18:47	1	0	1	0
      150	2023-11-02 12:46:52	1	0	1	0
      137	2023-11-02 13:29:16	1	0	1	0
      134	2023-11-02 13:29:20	1	0	1	0
      154	2023-11-02 13:59:58	1	0	1	0
      125	2023-11-02 14:03:14	1	0	1	0
      141	2023-11-02 14:18:15	1	0	15	0
      151	2023-11-02 14:18:24	1	0	1	0
      130	2023-11-02 14:54:38	1	0	1	0
      123	2023-11-02 14:58:44	1	0	1	0
      112	2023-11-02 14:58:46	1	0	1	0
      142	2023-11-02 14:59:56	1	0	1	0
      144	2023-11-02 14:59:59	1	0	1	0
      152	2023-11-02 15:00:01	1	0	1	0
      135	2023-11-02 15:02:11	1	0	1	0
      121	2023-11-02 15:02:37	1	0	1	0
      101	2023-11-02 15:31:40	1	0	1	0
      108	2023-11-02 15:36:03	1	0	1	0
      143	2023-11-02 15:44:48	1	0	1	0
      145	2023-11-02 15:47:01	1	0	1	0
      148	2023-11-02 15:54:06	1	0	1	0
      132	2023-11-02 15:54:36	1	0	1	0
      114	2023-11-02 15:55:15	1	0	1	0
      102	2023-11-02 15:55:20	1	0	1	0
      118	2023-11-02 15:55:26	1	0	1	0
      113	2023-11-02 15:55:31	1	0	1	0
      133	2023-11-02 15:55:35	1	0	1	0
      128	2023-11-02 15:55:41	1	0	1	0
      126	2023-11-02 15:55:45	1	0	1	0
      153	2023-11-02 15:55:49	1	0	1	0
      106	2023-11-02 15:55:58	1	0	1	0
      104	2023-11-02 15:56:34	1	0	1	0
      174	2023-11-02 15:56:44	1	0	1	0
      136	2023-11-02 15:56:48	1	0	1	0
      107	2023-11-02 15:56:56	1	0	1	0
      131	2023-11-02 15:57:54	1	0	1	0
      116	2023-11-02 15:59:00	1	0	1	0
      122	2023-11-02 15:59:25	1	0	1	0
      110	2023-11-02 15:59:33	1	0	15	0
      110	2023-11-02 15:59:35	1	0	15	0
      127	2023-11-02 16:10:06	1	0	1	0
      147	2023-11-02 16:10:10	1	0	1	0
      117	2023-11-02 16:27:27	1	0	1	0
      149	2023-11-02 16:27:51	1	0	1	0
      146	2023-11-02 16:27:56	1	0	1	0
      140	2023-11-02 18:15:40	1	0	1	0
      140	2023-11-03 07:36:22	1	0	1	0
      105	2023-11-03 07:44:03	1	0	1	0
      149	2023-11-03 07:44:36	1	0	1	0
      143	2023-11-03 07:52:23	1	0	1	0
      116	2023-11-03 07:52:57	1	0	1	0
      110	2023-11-03 07:53:20	1	0	15	0
      109	2023-11-03 07:56:24	1	0	1	0
      146	2023-11-03 07:56:48	1	0	1	0
      117	2023-11-03 07:56:57	1	0	1	0
      137	2023-11-03 07:57:03	1	0	1	0
      128	2023-11-03 08:02:04	1	0	1	0
      106	2023-11-03 08:02:47	1	0	1	0
      113	2023-11-03 08:02:54	1	0	1	0
      114	2023-11-03 08:03:05	1	0	1	0
      133	2023-11-03 08:03:42	1	0	1	0
      107	2023-11-03 08:03:46	1	0	1	0
      126	2023-11-03 08:03:50	1	0	1	0
      101	2023-11-03 08:05:56	1	0	1	0
      108	2023-11-03 08:06:02	1	0	1	0
      102	2023-11-03 08:10:17	1	0	1	0
      118	2023-11-03 08:10:33	1	0	1	0
      144	2023-11-03 08:16:41	1	0	1	0
      125	2023-11-03 08:22:31	1	0	1	0
      174	2023-11-03 08:30:46	1	0	1	0
      112	2023-11-03 08:30:49	1	0	1	0
      122	2023-11-03 08:31:18	1	0	1	0
      130	2023-11-03 08:31:23	1	0	1	0
      104	2023-11-03 08:31:30	1	0	1	0
      136	2023-11-03 08:31:36	1	0	1	0
      141	2023-11-03 08:33:36	1	0	15	0
      141	2023-11-03 08:33:38	1	0	15	0
      148	2023-11-03 08:37:20	1	0	1	0
      153	2023-11-03 08:37:50	1	0	1	0
      154	2023-11-03 08:38:02	1	0	1	0
      131	2023-11-03 08:39:22	1	0	1	0
      121	2023-11-03 08:39:34	1	0	1	0
      127	2023-11-03 08:46:21	1	0	1	0
      147	2023-11-03 08:46:26	1	0	1	0
      151	2023-11-03 08:58:09	1	0	1	0
      135	2023-11-03 09:00:17	1	0	1	0
      150	2023-11-03 09:06:12	1	0	1	0
      123	2023-11-03 09:09:30	1	0	1	0
      145	2023-11-03 09:09:36	1	0	1	0
      154	2023-11-03 09:31:44	1	0	1	0
      142	2023-11-03 09:32:07	1	0	1	0
      114	2023-11-03 10:45:28	1	0	1	0
      132	2023-11-03 11:06:55	1	0	1	0
      150	2023-11-03 11:19:24	1	0	1	0
      151	2023-11-03 11:19:30	1	0	1	0
      146	2023-11-03 12:09:41	1	0	1	0
      135	2023-11-03 12:43:23	1	0	1	0
      137	2023-11-03 13:11:52	1	0	1	0
      153	2023-11-03 13:13:44	1	0	1	0
      145	2023-11-03 13:35:02	1	0	1	0
      121	2023-11-03 13:44:21	1	0	1	0
      141	2023-11-03 14:09:42	1	0	15	0
      144	2023-11-03 14:40:18	1	0	1	0
      142	2023-11-03 14:40:30	1	0	1	0
      136	2023-11-03 15:10:54	1	0	1	0
      112	2023-11-03 15:11:00	1	0	1	0
      130	2023-11-03 15:11:06	1	0	1	0
      122	2023-11-03 15:12:38	1	0	1	0
      107	2023-11-03 15:40:41	1	0	1	0
      143	2023-11-03 15:43:16	1	0	1	0
      101	2023-11-03 15:44:46	1	0	1	0
      108	2023-11-03 15:44:57	1	0	1	0
      133	2023-11-03 15:53:40	1	0	1	0
      126	2023-11-03 15:53:55	1	0	1	0
      128	2023-11-03 15:54:02	1	0	1	0
      131	2023-11-03 15:54:20	1	0	1	0
      113	2023-11-03 15:54:25	1	0	1	0
      106	2023-11-03 15:54:28	1	0	1	0
      107	2023-11-03 15:56:14	1	0	1	0
      123	2023-11-03 16:01:36	1	0	1	0
      125	2023-11-03 16:03:19	1	0	1	0
      127	2023-11-03 16:15:01	1	0	1	0
      147	2023-11-03 16:16:56	1	0	1	0
      149	2023-11-03 16:17:01	1	0	1	0
      132	2023-11-03 17:20:50	1	0	15	0
      105	2023-11-06 07:53:08	1	0	1	0
      148	2023-11-06 07:57:18	1	0	1	0
      134	2023-11-06 07:58:19	1	0	1	0
      137	2023-11-06 07:58:31	1	0	1	0
      109	2023-11-06 07:58:36	1	0	1	0
      117	2023-11-06 07:58:43	1	0	1	0
      119	2023-11-06 07:59:09	1	0	1	0
      154	2023-11-06 07:59:27	1	0	1	0
      149	2023-11-06 07:59:52	1	0	1	0
      153	2023-11-06 07:59:59	1	0	1	0
      116	2023-11-06 08:00:27	1	0	1	0
      110	2023-11-06 08:00:39	1	0	15	0
      110	2023-11-06 08:00:41	1	0	15	0
      101	2023-11-06 08:01:41	1	0	1	0
      108	2023-11-06 08:01:45	1	0	1	0
      128	2023-11-06 08:03:06	1	0	1	0
      124	2023-11-06 08:03:14	1	0	1	0
      106	2023-11-06 08:03:24	1	0	1	0
      126	2023-11-06 08:03:31	1	0	1	0
      107	2023-11-06 08:03:56	1	0	1	0
      133	2023-11-06 08:03:59	1	0	1	0
      113	2023-11-06 08:04:05	1	0	1	0
      102	2023-11-06 08:07:43	1	0	1	0
      130	2023-11-06 08:08:15	1	0	1	0
      125	2023-11-06 08:11:39	1	0	1	0
      115	2023-11-06 08:18:19	1	0	1	0
      144	2023-11-06 08:24:35	1	0	1	0
      174	2023-11-06 08:29:35	1	0	1	0
      122	2023-11-06 08:29:40	1	0	1	0
      136	2023-11-06 08:30:23	1	0	1	0
      151	2023-11-06 08:35:23	1	0	1	0
      121	2023-11-06 08:40:49	1	0	1	0
      141	2023-11-06 08:42:54	1	0	15	0
      104	2023-11-06 08:44:41	1	0	1	0
      147	2023-11-06 08:45:03	1	0	1	0
      127	2023-11-06 08:45:09	1	0	1	0
      127	2023-11-06 08:45:11	1	0	1	0
      135	2023-11-06 08:46:29	1	0	1	0
      145	2023-11-06 08:54:40	1	0	1	0
      123	2023-11-06 08:58:56	1	0	1	0
      142	2023-11-06 09:25:49	1	0	1	0
      152	2023-11-06 09:25:53	1	0	1	0
      150	2023-11-06 09:34:26	1	0	1	0
      118	2023-11-06 09:44:11	1	0	1	0
      139	2023-11-06 11:06:01	1	0	1	0
      146	2023-11-06 11:57:26	1	0	1	0
      137	2023-11-06 13:29:22	1	0	1	0
      134	2023-11-06 13:29:26	1	0	1	0
      154	2023-11-06 13:56:18	1	0	1	0
      142	2023-11-06 14:06:30	1	0	1	0
      154	2023-11-06 14:06:44	1	0	1	0
      152	2023-11-06 14:09:37	1	0	1	0
      150	2023-11-06 14:25:48	1	0	1	0
      132	2023-11-06 14:53:54	1	0	1	0
      135	2023-11-06 15:00:31	1	0	1	0
      121	2023-11-06 15:14:07	1	0	1	0
      145	2023-11-06 15:20:10	1	0	1	0
      141	2023-11-06 15:27:09	1	0	15	0
      141	2023-11-06 15:27:11	1	0	15	0
      151	2023-11-06 15:27:22	1	0	1	0
      153	2023-11-06 15:30:49	1	0	1	0
      148	2023-11-06 15:30:57	1	0	1	0
      105	2023-11-06 15:38:05	1	0	1	0
      144	2023-11-06 15:45:05	1	0	1	0
      139	2023-11-06 15:49:16	1	0	1	0
      101	2023-11-06 15:50:40	1	0	1	0
      108	2023-11-06 15:50:50	1	0	1	0
      133	2023-11-06 15:52:23	1	0	1	0
      125	2023-11-06 15:52:39	1	0	1	0
      126	2023-11-06 15:52:47	1	0	1	0
      128	2023-11-06 15:53:04	1	0	1	0
      124	2023-11-06 15:53:08	1	0	1	0
      113	2023-11-06 15:53:12	1	0	1	0
      113	2023-11-06 15:53:17	1	0	1	0
      106	2023-11-06 15:53:24	1	0	1	0
      107	2023-11-06 15:53:30	1	0	1	0
      104	2023-11-06 15:54:40	1	0	1	0
      174	2023-11-06 15:58:32	1	0	1	0
      136	2023-11-06 15:58:38	1	0	1	0
      122	2023-11-06 15:59:46	1	0	1	0
      130	2023-11-06 16:02:10	1	0	1	0
      123	2023-11-06 16:08:22	1	0	1	0
      116	2023-11-06 16:08:29	1	0	1	0
      110	2023-11-06 16:08:35	1	0	15	0
      110	2023-11-06 16:08:37	1	0	15	0
      140	2023-11-06 16:12:00	1	0	1	0
      102	2023-11-06 16:23:45	1	0	1	0
      118	2023-11-06 16:24:14	1	0	1	0
      127	2023-11-06 16:29:59	1	0	1	0
      147	2023-11-06 16:30:02	1	0	1	0
      117	2023-11-06 17:10:45	1	0	1	0
      146	2023-11-06 17:10:55	1	0	1	0
      119	2023-11-06 17:11:00	1	0	1	0
      149	2023-11-06 17:18:12	1	0	1	0
      132	2023-11-06 17:34:00	1	0	1	0
      140	2023-11-07 07:45:39	1	0	1	0
      105	2023-11-07 07:48:56	1	0	1	0
      114	2023-11-07 07:57:44	1	0	1	0
      113	2023-11-07 07:58:06	1	0	1	0
      124	2023-11-07 07:58:11	1	0	1	0
      107	2023-11-07 07:58:15	1	0	1	0
      126	2023-11-07 07:58:19	1	0	1	0
      106	2023-11-07 07:58:24	1	0	1	0
      128	2023-11-07 07:58:29	1	0	1	0
      133	2023-11-07 07:58:39	1	0	1	0
      110	2023-11-07 07:59:53	1	0	15	0
      116	2023-11-07 07:59:58	1	0	1	0
      149	2023-11-07 08:00:02	1	0	1	0
      119	2023-11-07 08:00:30	1	0	1	0
      117	2023-11-07 08:00:37	1	0	1	0
      146	2023-11-07 08:00:42	1	0	1	0
      109	2023-11-07 08:00:57	1	0	1	0
      137	2023-11-07 08:01:32	1	0	1	0
      134	2023-11-07 08:01:45	1	0	1	0
